52,100,0.7,0,0,1,-1,,2,
52,100,0.7,0,1,0,0,2.0,2,1.0
52,100,0.7,0,2,0,0,2.0,2,1.0
52,100,0.7,0,3,0,0,2.0,2,1.0
52,100,0.7,0,4,0,0,2.0,2,1.0
52,100,0.7,1,0,1,-1,,1,
52,100,0.7,1,1,1,1,1.0,1,1.0
52,100,0.7,1,2,0,0,1.0,1,1.0
52,100,0.7,1,3,0,0,1.0,1,1.0
52,100,0.7,1,4,0,0,1.0,1,1.0
52,100,0.7,2,0,0,0,,4,
52,100,0.7,2,1,1,1,4.0,4,1.0
52,100,0.7,2,2,0,0,4.0,4,1.0
52,100,0.7,2,3,1,1,4.0,4,1.0
52,100,0.7,2,4,0,0,4.0,4,1.0
52,100,0.7,3,0,0,0,,2,
52,100,0.7,3,1,0,0,2.0,2,1.0
52,100,0.7,3,2,0,0,2.0,2,1.0
52,100,0.7,3,3,0,0,2.0,2,1.0
52,100,0.7,3,4,0,0,2.0,2,1.0
52,100,0.7,4,0,0,0,,0,
52,100,0.7,4,1,0,0,0.0,0,1.0
52,100,0.7,4,2,0,0,0.0,0,1.0
52,100,0.7,4,3,0,0,0.0,0,1.0
52,100,0.7,4,4,0,0,0.0,0,1.0
52,100,0.7,5,0,1,-1,,6,
52,100,0.7,5,1,0,0,6.0,6,1.0
52,100,0.7,5,2,1,1,6.0,6,1.0
52,100,0.7,5,3,1,1,6.0,6,1.0
52,100,0.7,5,4,1,1,6.0,6,1.0
52,100,0.7,6,0,0,0,,0,
52,100,0.7,6,1,0,0,0.0,0,1.0
52,100,0.7,6,2,0,0,0.0,0,1.0
52,100,0.7,6,3,0,0,0.0,0,1.0
52,100,0.7,6,4,0,0,0.0,0,1.0
52,100,0.7,7,0,1,-1,,6,
52,100,0.7,7,1,0,0,6.0,6,1.0
52,100,0.7,7,2,1,1,6.0,6,1.0
52,100,0.7,7,3,1,1,6.0,6,1.0
52,100,0.7,7,4,1,1,6.0,6,1.0
52,100,0.7,8,0,1,-1,,0,
52,100,0.7,8,1,0,0,0.0,0,1.0
52,100,0.7,8,2,0,0,0.0,0,1.0
52,100,0.7,8,3,0,0,0.0,0,1.0
52,100,0.7,8,4,0,0,0.0,0,1.0
52,100,0.7,9,0,1,-1,,6,
52,100,0.7,9,1,0,0,6.0,6,1.0
52,100,0.7,9,2,1,1,6.0,6,1.0
52,100,0.7,9,3,1,1,6.0,6,1.0
52,100,0.7,9,4,1,1,6.0,6,1.0
52,100,0.7,10,0,1,-1,,5,
52,100,0.7,10,1,1,1,5.0,5,1.0
52,100,0.7,10,2,0,0,5.0,5,1.0
52,100,0.7,10,3,1,1,5.0,5,1.0
52,100,0.7,10,4,0,0,5.0,5,1.0
52,100,0.7,11,0,1,-1,,1,
52,100,0.7,11,1,1,1,1.0,1,1.0
52,100,0.7,11,2,0,0,1.0,1,1.0
52,100,0.7,11,3,0,0,1.0,1,1.0
52,100,0.7,11,4,0,0,1.0,1,1.0
52,100,0.7,12,0,1,-1,,5,
52,100,0.7,12,1,1,1,5.0,5,1.0
52,100,0.7,12,2,0,0,5.0,5,1.0
52,100,0.7,12,3,1,1,5.0,5,1.0
52,100,0.7,12,4,0,0,5.0,5,1.0
52,100,0.7,13,0,1,-1,,1,
52,100,0.7,13,1,1,1,1.0,1,1.0
52,100,0.7,13,2,0,0,1.0,1,1.0
52,100,0.7,13,3,0,0,1.0,1,1.0
52,100,0.7,13,4,0,0,1.0,1,1.0
52,100,0.7,14,0,0,0,,2,
52,100,0.7,14,1,0,0,2.0,2,1.0
52,100,0.7,14,2,0,0,2.0,2,1.0
52,100,0.7,14,3,0,0,2.0,2,1.0
52,100,0.7,14,4,0,0,2.0,2,1.0
52,100,0.7,15,0,0,0,,0,
52,100,0.7,15,1,0,0,0.0,0,1.0
52,100,0.7,15,2,0,0,0.0,0,1.0
52,100,0.7,15,3,0,0,0.0,0,1.0
52,100,0.7,15,4,0,0,0.0,0,1.0
52,100,0.7,16,0,1,-1,,3,
52,100,0.7,16,1,1,1,3.0,3,1.0
52,100,0.7,16,2,1,1,3.0,3,1.0
52,100,0.7,16,3,1,1,3.0,3,1.0
52,100,0.7,16,4,1,1,3.0,3,1.0
52,100,0.7,17,0,1,-1,,5,
52,100,0.7,17,1,1,1,5.0,5,1.0
52,100,0.7,17,2,0,0,5.0,5,1.0
52,100,0.7,17,3,1,1,5.0,5,1.0
52,100,0.7,17,4,0,0,5.0,5,1.0
52,100,0.7,18,0,1,-1,,2,
52,100,0.7,18,1,0,0,2.0,2,1.0
52,100,0.7,18,2,0,0,2.0,2,1.0
52,100,0.7,18,3,0,0,2.0,2,1.0
52,100,0.7,18,4,0,0,2.0,2,1.0
52,100,0.7,19,0,1,-1,,6,
52,100,0.7,19,1,0,0,6.0,6,1.0
52,100,0.7,19,2,1,1,6.0,6,1.0
52,100,0.7,19,3,1,1,6.0,6,1.0
52,100,0.7,19,4,1,1,6.0,6,1.0
52,100,0.7,20,0,1,-1,,6,
52,100,0.7,20,1,0,0,6.0,6,1.0
52,100,0.7,20,2,1,1,6.0,6,1.0
52,100,0.7,20,3,1,1,6.0,6,1.0
52,100,0.7,20,4,1,1,6.0,6,1.0
52,100,0.7,21,0,0,0,,1,
52,100,0.7,21,1,0,0,1.0,1,1.0
52,100,0.7,21,2,0,0,1.0,1,1.0
52,100,0.7,21,3,0,0,1.0,1,1.0
52,100,0.7,21,4,0,0,1.0,1,1.0
52,100,0.7,22,0,1,-1,,1,
52,100,0.7,22,1,1,1,1.0,1,1.0
52,100,0.7,22,2,0,0,1.0,1,1.0
52,100,0.7,22,3,0,0,1.0,1,1.0
52,100,0.7,22,4,0,0,1.0,1,1.0
52,100,0.7,23,0,0,0,,7,
52,100,0.7,23,1,1,1,7.0,7,1.0
52,100,0.7,23,2,1,1,7.0,7,1.0
52,100,0.7,23,3,1,1,7.0,7,1.0
52,100,0.7,23,4,1,1,7.0,7,1.0
52,100,0.7,24,0,1,-1,,4,
52,100,0.7,24,1,0,0,4.0,4,1.0
52,100,0.7,24,2,1,1,4.0,4,1.0
52,100,0.7,24,3,0,0,4.0,4,1.0
52,100,0.7,24,4,1,1,4.0,4,1.0
52,100,0.7,25,0,0,0,,4,
52,100,0.7,25,1,1,1,4.0,4,1.0
52,100,0.7,25,2,0,0,4.0,4,1.0
52,100,0.7,25,3,1,1,4.0,4,1.0
52,100,0.7,25,4,0,0,4.0,4,1.0
52,100,0.7,26,0,1,-1,,1,
52,100,0.7,26,1,1,1,1.0,1,1.0
52,100,0.7,26,2,0,0,1.0,1,1.0
52,100,0.7,26,3,0,0,1.0,1,1.0
52,100,0.7,26,4,0,0,1.0,1,1.0
52,100,0.7,27,0,0,0,,0,
52,100,0.7,27,1,0,0,0.0,0,1.0
52,100,0.7,27,2,0,0,0.0,0,1.0
52,100,0.7,27,3,0,0,0.0,0,1.0
52,100,0.7,27,4,0,0,0.0,0,1.0
52,100,0.7,28,0,1,-1,,6,
52,100,0.7,28,1,0,0,6.0,6,1.0
52,100,0.7,28,2,1,1,6.0,6,1.0
52,100,0.7,28,3,1,1,6.0,6,1.0
52,100,0.7,28,4,1,1,6.0,6,1.0
52,100,0.7,29,0,1,-1,,1,
52,100,0.7,29,1,1,1,1.0,1,1.0
52,100,0.7,29,2,0,0,1.0,1,1.0
52,100,0.7,29,3,0,0,1.0,1,1.0
52,100,0.7,29,4,0,0,1.0,1,1.0
52,100,0.7,30,0,0,0,,4,
52,100,0.7,30,1,1,1,4.0,4,1.0
52,100,0.7,30,2,0,0,4.0,4,1.0
52,100,0.7,30,3,1,1,4.0,4,1.0
52,100,0.7,30,4,0,0,4.0,4,1.0
52,100,0.7,31,0,0,0,,2,
52,100,0.7,31,1,0,0,2.0,2,1.0
52,100,0.7,31,2,0,0,2.0,2,1.0
52,100,0.7,31,3,0,0,2.0,2,1.0
52,100,0.7,31,4,0,0,2.0,2,1.0
52,100,0.7,32,0,0,0,,1,
52,100,0.7,32,1,0,0,1.0,1,1.0
52,100,0.7,32,2,0,0,1.0,1,1.0
52,100,0.7,32,3,0,0,1.0,1,1.0
52,100,0.7,32,4,0,0,1.0,1,1.0
52,100,0.7,33,0,1,-1,,5,
52,100,0.7,33,1,1,1,5.0,5,1.0
52,100,0.7,33,2,0,0,5.0,5,1.0
52,100,0.7,33,3,1,1,5.0,5,1.0
52,100,0.7,33,4,0,0,5.0,5,1.0
52,100,0.7,34,0,1,-1,,6,
52,100,0.7,34,1,0,0,6.0,6,1.0
52,100,0.7,34,2,1,1,6.0,6,1.0
52,100,0.7,34,3,1,1,6.0,6,1.0
52,100,0.7,34,4,1,1,6.0,6,1.0
52,100,0.7,35,0,1,-1,,5,
52,100,0.7,35,1,1,1,5.0,5,1.0
